transaction_id,user_id,amount,name,signup_date
174517,10998,141.9,User_10998,2020-01-23
185082,10998,96.79,User_10998,2020-01-23
2169,10999,440.85,User_10999,2020-01-24
56897,10999,255.0,User_10999,2020-01-24
134155,10999,385.0,User_10999,2020-01-24
120651,11000,493.14,User_11000,2020-01-25
159826,11000,337.76,User_11000,2020-01-25
114444,11001,267.73,User_11001,2020-01-26
115584,11002,497.49,User_11002,2020-01-27
149937,11002,407.55,User_11002,2020-01-27
183163,11002,120.21,User_11002,2020-01-27
20171,11003,307.71,User_11003,2020-01-28
56989,11003,475.25,User_11003,2020-01-28
74273,11003,149.06,User_11003,2020-01-28
106439,11003,187.09,User_11003,2020-01-28
181269,11003,286.81,User_11003,2020-01-28
60491,11004,143.42,User_11004,2020-01-01
95567,11004,364.07,User_11004,2020-01-01
103180,11004,275.95,User_11004,2020-01-01
129912,11004,19.65,User_11004,2020-01-01
137640,11005,155.81,User_11005,2020-01-02
28214,11006,157.28,User_11006,2020-01-03
54514,11006,329.73,User_11006,2020-01-03
23050,11007,473.93,User_11007,2020-01-04
95368,11007,114.71,User_11007,2020-01-04
124470,11007,108.55,User_11007,2020-01-04
153325,11007,66.18,User_11007,2020-01-04
168182,11007,19.77,User_11007,2020-01-04
196458,11007,393.8,User_11007,2020-01-04
28282,11008,186.98,User_11008,2020-01-05
101557,11008,70.74,User_11008,2020-01-05
159633,11008,380.36,User_11008,2020-01-05
63933,11009,102.47,User_11009,2020-01-06
155844,11009,64.58,User_11009,2020-01-06
145706,11011,226.93,User_11011,2020-01-08
164162,11011,207.33,User_11011,2020-01-08
160636,11012,459.19,User_11012,2020-01-09
14286,11013,34.6,User_11013,2020-01-10
141361,11013,339.74,User_11013,2020-01-10
51545,11014,387.89,User_11014,2020-01-11
111537,11014,456.66,User_11014,2020-01-11
167817,11014,131.41,User_11014,2020-01-11
180535,11014,343.94,User_11014,2020-01-11
98579,11017,160.1,User_11017,2020-01-14
36717,11018,211.44,User_11018,2020-01-15
90058,11018,132.65,User_11018,2020-01-15
97578,11018,337.55,User_11018,2020-01-15
149149,11018,265.1,User_11018,2020-01-15
19253,11019,208.96,User_11019,2020-01-16
11729,11020,284.71,User_11020,2020-01-17
37457,11022,221.46,User_11022,2020-01-19
42592,11022,467.73,User_11022,2020-01-19
92078,11022,146.94,User_11022,2020-01-19
165881,11022,97.33,User_11022,2020-01-19
107257,11023,490.64,User_11023,2020-01-20
112463,11023,176.67,User_11023,2020-01-20
114202,11023,362.23,User_11023,2020-01-20
102451,11024,126.92,User_11024,2020-01-21
110074,11024,444.41,User_11024,2020-01-21
157076,11024,23.84,User_11024,2020-01-21
78188,11025,398.23,User_11025,2020-01-22
184331,11025,62.16,User_11025,2020-01-22
74642,11026,420.44,User_11026,2020-01-23
140175,11027,302.87,User_11027,2020-01-24
188904,11027,271.92,User_11027,2020-01-24
9690,11028,213.17,User_11028,2020-01-25
12533,11028,40.84,User_11028,2020-01-25
62859,11028,463.04,User_11028,2020-01-25
162944,11028,127.44,User_11028,2020-01-25
168141,11028,34.81,User_11028,2020-01-25
14940,11029,197.35,User_11029,2020-01-26
40304,11029,126.17,User_11029,2020-01-26
157558,11029,473.36,User_11029,2020-01-26
33613,11031,78.59,User_11031,2020-01-28
189494,11031,498.33,User_11031,2020-01-28
10817,11032,477.48,User_11032,2020-01-01
33625,11032,424.08,User_11032,2020-01-01
177181,11032,146.85,User_11032,2020-01-01
64773,11033,304.7,User_11033,2020-01-02
176910,11033,53.16,User_11033,2020-01-02
194066,11033,25.11,User_11033,2020-01-02
197363,11033,52.47,User_11033,2020-01-02
9911,11034,140.8,User_11034,2020-01-03
29249,11034,428.8,User_11034,2020-01-03
34491,11034,145.7,User_11034,2020-01-03
95530,11035,293.73,User_11035,2020-01-04
187857,11035,92.89,User_11035,2020-01-04
32291,11036,383.36,User_11036,2020-01-05
59938,11036,488.78,User_11036,2020-01-05
123121,11036,206.07,User_11036,2020-01-05
110911,11037,282.89,User_11037,2020-01-06
138738,11037,440.09,User_11037,2020-01-06
37997,11038,318.72,User_11038,2020-01-07
113215,11038,124.82,User_11038,2020-01-07
189827,11038,99.78,User_11038,2020-01-07
150086,11040,264.42,User_11040,2020-01-09
74609,11041,46.99,User_11041,2020-01-10
54482,11042,291.1,User_11042,2020-01-11
108604,11042,327.3,User_11042,2020-01-11
78326,11043,60.92,User_11043,2020-01-12
104551,11043,88.04,User_11043,2020-01-12
157339,11043,81.21,User_11043,2020-01-12
55407,11044,13.19,User_11044,2020-01-13
179804,11044,303.9,User_11044,2020-01-13
189887,11044,424.44,User_11044,2020-01-13
183090,11045,18.44,User_11045,2020-01-14
54219,11047,24.13,User_11047,2020-01-16
52688,11048,100.11,User_11048,2020-01-17
89848,11048,346.62,User_11048,2020-01-17
170849,11048,316.86,User_11048,2020-01-17
88916,11049,318.44,User_11049,2020-01-18
130820,11049,295.27,User_11049,2020-01-18
25997,11050,214.56,User_11050,2020-01-19
134970,11050,451.72,User_11050,2020-01-19
103867,11051,259.08,User_11051,2020-01-20
187837,11051,29.31,User_11051,2020-01-20
105683,11052,408.93,User_11052,2020-01-21
35885,11053,96.52,User_11053,2020-01-22
39012,11053,192.21,User_11053,2020-01-22
130040,11053,99.89,User_11053,2020-01-22
149239,11053,162.97,User_11053,2020-01-22
17970,11054,42.66,User_11054,2020-01-23
139473,11055,293.11,User_11055,2020-01-24
17800,11056,23.63,User_11056,2020-01-25
44630,11056,156.91,User_11056,2020-01-25
101955,11056,314.28,User_11056,2020-01-25
162039,11056,344.57,User_11056,2020-01-25
12745,11057,140.26,User_11057,2020-01-26
88625,11057,294.26,User_11057,2020-01-26
92124,11057,220.65,User_11057,2020-01-26
89906,11058,326.91,User_11058,2020-01-27
52792,11060,256.03,User_11060,2020-01-01
56329,11060,229.18,User_11060,2020-01-01
148867,11060,329.37,User_11060,2020-01-01
48865,11061,71.85,User_11061,2020-01-02
60623,11061,179.16,User_11061,2020-01-02
109661,11061,253.21,User_11061,2020-01-02
191795,11061,394.59,User_11061,2020-01-02
35551,11062,363.91,User_11062,2020-01-03
97191,11062,209.13,User_11062,2020-01-03
135717,11062,368.96,User_11062,2020-01-03
147324,11063,7.76,User_11063,2020-01-04
156021,11063,341.09,User_11063,2020-01-04
39497,11065,235.24,User_11065,2020-01-06
81227,11065,231.51,User_11065,2020-01-06
177002,11065,14.72,User_11065,2020-01-06
157611,11066,5.66,User_11066,2020-01-07
86359,11067,99.2,User_11067,2020-01-08
172421,11068,411.03,User_11068,2020-01-09
193232,11068,266.15,User_11068,2020-01-09
126883,11069,163.66,User_11069,2020-01-10
155671,11069,161.25,User_11069,2020-01-10
111000,11070,402.39,User_11070,2020-01-11
193755,11070,18.86,User_11070,2020-01-11
26688,11071,386.46,User_11071,2020-01-12
68582,11071,461.24,User_11071,2020-01-12
5918,11072,258.16,User_11072,2020-01-13
186753,11072,484.23,User_11072,2020-01-13
15341,11073,455.88,User_11073,2020-01-14
61502,11073,125.42,User_11073,2020-01-14
177415,11073,499.66,User_11073,2020-01-14
45678,11074,201.57,User_11074,2020-01-15
13281,11075,317.59,User_11075,2020-01-16
46997,11076,412.67,User_11076,2020-01-17
133399,11076,213.32,User_11076,2020-01-17
193892,11076,34.08,User_11076,2020-01-17
15492,11077,297.94,User_11077,2020-01-18
37606,11078,188.8,User_11078,2020-01-19
117198,11078,444.89,User_11078,2020-01-19
39729,11079,333.63,User_11079,2020-01-20
34928,11080,173.4,User_11080,2020-01-21
111627,11080,72.05,User_11080,2020-01-21
186699,11080,174.76,User_11080,2020-01-21
17402,11081,67.29,User_11081,2020-01-22
22049,11081,461.3,User_11081,2020-01-22
545,11082,307.51,User_11082,2020-01-23
156084,11083,371.41,User_11083,2020-01-24
115498,11085,169.8,User_11085,2020-01-26
33628,11086,391.94,User_11086,2020-01-27
196462,11086,322.1,User_11086,2020-01-27
143587,11087,48.44,User_11087,2020-01-28
93696,11088,302.54,User_11088,2020-01-01
50162,11089,61.49,User_11089,2020-01-02
122431,11089,412.26,User_11089,2020-01-02
65006,11090,86.96,User_11090,2020-01-03
66447,11090,204.26,User_11090,2020-01-03
179809,11090,254.52,User_11090,2020-01-03
198527,11090,247.92,User_11090,2020-01-03
57005,11091,429.98,User_11091,2020-01-04
95603,11092,429.1,User_11092,2020-01-05
113467,11092,173.3,User_11092,2020-01-05
71495,11093,443.92,User_11093,2020-01-06
16898,11094,105.89,User_11094,2020-01-07
32809,11094,58.24,User_11094,2020-01-07
85424,11094,101.64,User_11094,2020-01-07
134894,11094,146.48,User_11094,2020-01-07
41964,11095,353.07,User_11095,2020-01-08
49390,11095,434.38,User_11095,2020-01-08
89573,11095,394.81,User_11095,2020-01-08
116633,11095,189.59,User_11095,2020-01-08
176444,11096,217.07,User_11096,2020-01-09
9105,11100,466.5,User_11100,2020-01-13
144203,11100,169.77,User_11100,2020-01-13
180494,11100,301.57,User_11100,2020-01-13
14792,11101,68.66,User_11101,2020-01-14
99399,11101,427.07,User_11101,2020-01-14
135546,11101,443.39,User_11101,2020-01-14
176762,11101,263.04,User_11101,2020-01-14
141782,11102,481.14,User_11102,2020-01-15
21023,11104,122.88,User_11104,2020-01-17
68847,11104,226.57,User_11104,2020-01-17
177320,11104,381.5,User_11104,2020-01-17
35866,11105,404.53,User_11105,2020-01-18
36019,11106,81.43,User_11106,2020-01-19
58194,11106,206.01,User_11106,2020-01-19
183405,11106,225.63,User_11106,2020-01-19
62152,11107,372.09,User_11107,2020-01-20
165240,11108,262.24,User_11108,2020-01-21
54104,11109,350.29,User_11109,2020-01-22
124893,11109,406.71,User_11109,2020-01-22
42638,11110,128.55,User_11110,2020-01-23
126536,11110,312.57,User_11110,2020-01-23
191772,11110,258.85,User_11110,2020-01-23
73117,11111,291.59,User_11111,2020-01-24
41956,11113,404.94,User_11113,2020-01-26
83437,11113,416.57,User_11113,2020-01-26
112221,11113,496.27,User_11113,2020-01-26
115202,11113,421.31,User_11113,2020-01-26
183387,11113,233.54,User_11113,2020-01-26
38290,11114,126.02,User_11114,2020-01-27
65457,11114,174.21,User_11114,2020-01-27
160422,11114,90.34,User_11114,2020-01-27
58395,11115,139.71,User_11115,2020-01-28
51896,11116,95.52,User_11116,2020-01-01
4734,11117,206.52,User_11117,2020-01-02
112016,11117,253.99,User_11117,2020-01-02
112471,11117,413.48,User_11117,2020-01-02
120007,11117,140.66,User_11117,2020-01-02
45898,11118,234.32,User_11118,2020-01-03
47128,11118,87.95,User_11118,2020-01-03
87454,11118,188.34,User_11118,2020-01-03
181693,11119,422.94,User_11119,2020-01-04
141388,11120,396.29,User_11120,2020-01-05
142161,11120,44.06,User_11120,2020-01-05
84542,11121,490.31,User_11121,2020-01-06
116447,11121,143.34,User_11121,2020-01-06
80988,11122,196.8,User_11122,2020-01-07
83654,11122,382.22,User_11122,2020-01-07
139399,11123,17.98,User_11123,2020-01-08
151148,11123,12.01,User_11123,2020-01-08
19968,11124,220.4,User_11124,2020-01-09
22677,11124,377.1,User_11124,2020-01-09
184701,11125,477.01,User_11125,2020-01-10
39235,11126,119.41,User_11126,2020-01-11
198306,11126,351.24,User_11126,2020-01-11
6834,11128,447.12,User_11128,2020-01-13
39830,11128,157.24,User_11128,2020-01-13
120795,11128,496.84,User_11128,2020-01-13
141163,11128,34.1,User_11128,2020-01-13
153891,11130,61.01,User_11130,2020-01-15
120722,11131,162.32,User_11131,2020-01-16
173043,11131,9.33,User_11131,2020-01-16
125247,11133,302.45,User_11133,2020-01-18
39445,11134,105.47,User_11134,2020-01-19
57639,11134,102.9,User_11134,2020-01-19
173343,11134,166.3,User_11134,2020-01-19
183780,11134,492.82,User_11134,2020-01-19
174397,11136,270.29,User_11136,2020-01-21
153544,11137,208.46,User_11137,2020-01-22
189185,11137,112.58,User_11137,2020-01-22
193310,11137,485.22,User_11137,2020-01-22
56274,11139,186.52,User_11139,2020-01-24
180682,11140,216.49,User_11140,2020-01-25
169567,11141,228.3,User_11141,2020-01-26
6403,11142,147.16,User_11142,2020-01-27
76320,11142,11.64,User_11142,2020-01-27
175810,11142,243.62,User_11142,2020-01-27
40721,11143,107.13,User_11143,2020-01-28
63452,11143,405.01,User_11143,2020-01-28
126667,11143,440.28,User_11143,2020-01-28
176894,11143,424.99,User_11143,2020-01-28
19738,11144,184.71,User_11144,2020-01-01
144810,11144,237.31,User_11144,2020-01-01
49108,11146,6.92,User_11146,2020-01-03
199392,11146,317.76,User_11146,2020-01-03
369,11147,346.52,User_11147,2020-01-04
199079,11147,368.51,User_11147,2020-01-04
152139,11148,195.42,User_11148,2020-01-05
165448,11148,142.39,User_11148,2020-01-05
68452,11150,231.75,User_11150,2020-01-07
135208,11150,447.77,User_11150,2020-01-07
190196,11150,270.38,User_11150,2020-01-07
76896,11151,81.47,User_11151,2020-01-08
116114,11151,280.25,User_11151,2020-01-08
168219,11151,272.78,User_11151,2020-01-08
18865,11152,130.19,User_11152,2020-01-09
86700,11152,179.34,User_11152,2020-01-09
148164,11154,64.04,User_11154,2020-01-11
198042,11155,335.42,User_11155,2020-01-12
83423,11156,113.01,User_11156,2020-01-13
3026,11157,29.84,User_11157,2020-01-14
111960,11157,200.93,User_11157,2020-01-14
189674,11157,247.03,User_11157,2020-01-14
118027,11159,78.87,User_11159,2020-01-16
160805,11159,59.06,User_11159,2020-01-16
80963,11160,121.43,User_11160,2020-01-17
182830,11160,381.66,User_11160,2020-01-17
100768,11161,499.93,User_11161,2020-01-18
194833,11162,197.48,User_11162,2020-01-19
85067,11163,216.66,User_11163,2020-01-20
107825,11163,103.3,User_11163,2020-01-20
8745,11164,86.32,User_11164,2020-01-21
196043,11164,253.92,User_11164,2020-01-21
62302,11165,494.26,User_11165,2020-01-22
131265,11166,417.06,User_11166,2020-01-23
190433,11166,193.92,User_11166,2020-01-23
3438,11167,288.53,User_11167,2020-01-24
15899,11167,251.96,User_11167,2020-01-24
197702,11167,237.28,User_11167,2020-01-24
78255,11168,40.38,User_11168,2020-01-25
172995,11168,337.03,User_11168,2020-01-25
17410,11169,371.41,User_11169,2020-01-26
65885,11169,54.42,User_11169,2020-01-26
134018,11169,111.6,User_11169,2020-01-26
90680,11170,459.42,User_11170,2020-01-27
52949,11171,73.88,User_11171,2020-01-28
101755,11171,158.07,User_11171,2020-01-28
110085,11171,474.59,User_11171,2020-01-28
26360,11172,100.28,User_11172,2020-01-01
158602,11172,136.15,User_11172,2020-01-01
129210,11174,15.74,User_11174,2020-01-03
164545,11174,328.83,User_11174,2020-01-03
119887,11175,184.18,User_11175,2020-01-04
151978,11175,496.73,User_11175,2020-01-04
794,11176,334.73,User_11176,2020-01-05
6098,11176,364.99,User_11176,2020-01-05
160964,11176,110.66,User_11176,2020-01-05
100093,11178,224.08,User_11178,2020-01-07
17796,11179,114.53,User_11179,2020-01-08
179810,11179,363.52,User_11179,2020-01-08
73067,11180,370.11,User_11180,2020-01-09
79440,11180,434.69,User_11180,2020-01-09
84386,11180,403.56,User_11180,2020-01-09
154118,11180,400.77,User_11180,2020-01-09
165314,11180,460.66,User_11180,2020-01-09
12555,11181,395.29,User_11181,2020-01-10
67142,11181,226.46,User_11181,2020-01-10
92521,11181,140.53,User_11181,2020-01-10
93281,11181,21.12,User_11181,2020-01-10
126378,11181,30.65,User_11181,2020-01-10
156934,11181,191.45,User_11181,2020-01-10
177133,11181,436.64,User_11181,2020-01-10
142734,11182,382.79,User_11182,2020-01-11
154472,11182,47.41,User_11182,2020-01-11
117700,11184,391.44,User_11184,2020-01-13
34556,11185,355.89,User_11185,2020-01-14
90729,11186,59.11,User_11186,2020-01-15
95119,11188,420.48,User_11188,2020-01-17
198241,11188,366.1,User_11188,2020-01-17
28666,11189,265.04,User_11189,2020-01-18
69857,11189,493.26,User_11189,2020-01-18
133126,11189,267.09,User_11189,2020-01-18
157040,11189,489.08,User_11189,2020-01-18
86099,11190,466.91,User_11190,2020-01-19
182061,11190,242.36,User_11190,2020-01-19
34669,11191,127.51,User_11191,2020-01-20
42431,11191,65.11,User_11191,2020-01-20
57001,11192,176.18,User_11192,2020-01-21
169668,11193,259.57,User_11193,2020-01-22
122806,11194,52.53,User_11194,2020-01-23
153758,11194,403.09,User_11194,2020-01-23
188650,11195,101.69,User_11195,2020-01-24
97914,11196,141.81,User_11196,2020-01-25
177951,11196,395.67,User_11196,2020-01-25
186659,11196,343.3,User_11196,2020-01-25
76615,11197,266.48,User_11197,2020-01-26
169776,11197,134.45,User_11197,2020-01-26
24465,11198,14.68,User_11198,2020-01-27
96460,11199,264.1,User_11199,2020-01-28
99412,11199,315.07,User_11199,2020-01-28
111518,11199,39.01,User_11199,2020-01-28
159577,11199,184.16,User_11199,2020-01-28
14435,11201,383.47,User_11201,2020-01-02
83988,11201,154.85,User_11201,2020-01-02
125411,11201,99.27,User_11201,2020-01-02
134787,11201,6.46,User_11201,2020-01-02
1450,11202,116.0,User_11202,2020-01-03
65732,11202,234.73,User_11202,2020-01-03
110771,11202,292.7,User_11202,2020-01-03
150393,11202,479.81,User_11202,2020-01-03
28592,11204,74.64,User_11204,2020-01-05
59795,11204,45.6,User_11204,2020-01-05
170319,11204,230.37,User_11204,2020-01-05
143556,11205,81.11,User_11205,2020-01-06
7791,11206,182.81,User_11206,2020-01-07
82989,11206,82.95,User_11206,2020-01-07
1228,11207,52.87,User_11207,2020-01-08
52749,11207,157.6,User_11207,2020-01-08
84043,11207,334.45,User_11207,2020-01-08
1839,11208,275.71,User_11208,2020-01-09
106235,11208,123.1,User_11208,2020-01-09
28620,11209,259.12,User_11209,2020-01-10
72841,11209,317.54,User_11209,2020-01-10
81207,11209,110.65,User_11209,2020-01-10
177528,11209,341.57,User_11209,2020-01-10
169823,11212,91.88,User_11212,2020-01-13
194294,11212,48.34,User_11212,2020-01-13
28830,11213,293.53,User_11213,2020-01-14
34325,11213,311.79,User_11213,2020-01-14
140037,11213,100.79,User_11213,2020-01-14
98773,11214,307.07,User_11214,2020-01-15
109336,11215,307.74,User_11215,2020-01-16
121651,11215,26.12,User_11215,2020-01-16
81374,11216,475.43,User_11216,2020-01-17
119777,11216,187.38,User_11216,2020-01-17
156797,11216,233.51,User_11216,2020-01-17
21533,11218,284.54,User_11218,2020-01-19
156137,11218,247.75,User_11218,2020-01-19
33428,11219,371.94,User_11219,2020-01-20
66816,11219,278.09,User_11219,2020-01-20
76189,11220,455.56,User_11220,2020-01-21
110340,11220,130.3,User_11220,2020-01-21
117338,11220,144.95,User_11220,2020-01-21
199656,11220,337.45,User_11220,2020-01-21
32977,11221,61.87,User_11221,2020-01-22
152816,11221,421.73,User_11221,2020-01-22
92353,11222,359.45,User_11222,2020-01-23
43288,11223,64.16,User_11223,2020-01-24
149951,11223,312.05,User_11223,2020-01-24
29681,11224,32.75,User_11224,2020-01-25
193231,11224,348.08,User_11224,2020-01-25
41274,11225,117.25,User_11225,2020-01-26
170690,11225,38.64,User_11225,2020-01-26
175244,11225,407.72,User_11225,2020-01-26
57462,11227,39.35,User_11227,2020-01-28
6853,11228,31.79,User_11228,2020-01-01
28573,11228,116.98,User_11228,2020-01-01
12077,11229,111.67,User_11229,2020-01-02
103594,11229,369.96,User_11229,2020-01-02
87109,11230,143.53,User_11230,2020-01-03
127,11231,158.73,User_11231,2020-01-04
94188,11231,319.24,User_11231,2020-01-04
103310,11231,135.01,User_11231,2020-01-04
110115,11231,296.8,User_11231,2020-01-04
64677,11232,270.05,User_11232,2020-01-05
111982,11233,292.58,User_11233,2020-01-06
75460,11234,37.68,User_11234,2020-01-07
29417,11235,395.13,User_11235,2020-01-08
89458,11235,313.35,User_11235,2020-01-08
101052,11236,305.17,User_11236,2020-01-09
123150,11236,155.79,User_11236,2020-01-09
147425,11236,232.61,User_11236,2020-01-09
175808,11236,69.73,User_11236,2020-01-09
26367,11237,137.12,User_11237,2020-01-10
167110,11237,297.41,User_11237,2020-01-10
107632,11238,420.69,User_11238,2020-01-11
119733,11238,302.54,User_11238,2020-01-11
48066,11239,259.52,User_11239,2020-01-12
72439,11239,198.92,User_11239,2020-01-12
177571,11239,165.5,User_11239,2020-01-12
184271,11239,181.45,User_11239,2020-01-12
45449,11240,53.29,User_11240,2020-01-13
194064,11240,426.89,User_11240,2020-01-13
121284,11241,477.65,User_11241,2020-01-14
158693,11241,293.5,User_11241,2020-01-14
36391,11242,196.13,User_11242,2020-01-15
45813,11242,411.68,User_11242,2020-01-15
155118,11242,18.2,User_11242,2020-01-15
165711,11242,129.17,User_11242,2020-01-15
44191,11243,177.82,User_11243,2020-01-16
58111,11243,495.26,User_11243,2020-01-16
36241,11244,253.13,User_11244,2020-01-17
110864,11244,470.45,User_11244,2020-01-17
135695,11244,343.33,User_11244,2020-01-17
143126,11244,317.29,User_11244,2020-01-17
1171,11245,254.18,User_11245,2020-01-18
161535,11245,45.8,User_11245,2020-01-18
37181,11246,329.48,User_11246,2020-01-19
42941,11246,433.08,User_11246,2020-01-19
143223,11246,9.79,User_11246,2020-01-19
41500,11247,178.6,User_11247,2020-01-20
133156,11247,493.65,User_11247,2020-01-20
23046,11248,440.84,User_11248,2020-01-21
76450,11248,405.9,User_11248,2020-01-21
89765,11248,153.19,User_11248,2020-01-21
130835,11248,189.29,User_11248,2020-01-21
138799,11248,158.88,User_11248,2020-01-21
1420,11249,455.05,User_11249,2020-01-22
5592,11249,124.59,User_11249,2020-01-22
48703,11249,324.76,User_11249,2020-01-22
114448,11249,120.18,User_11249,2020-01-22
115304,11249,251.9,User_11249,2020-01-22
11061,11250,314.56,User_11250,2020-01-23
143132,11251,223.49,User_11251,2020-01-24
159411,11251,262.35,User_11251,2020-01-24
25063,11252,258.57,User_11252,2020-01-25
166616,11252,15.5,User_11252,2020-01-25
31872,11253,350.42,User_11253,2020-01-26
156288,11253,416.42,User_11253,2020-01-26
42913,11254,412.67,User_11254,2020-01-27
61100,11254,346.23,User_11254,2020-01-27
174400,11254,91.82,User_11254,2020-01-27
19386,11257,490.65,User_11257,2020-01-02
150435,11257,212.68,User_11257,2020-01-02
161510,11257,102.53,User_11257,2020-01-02
125073,11258,369.67,User_11258,2020-01-03
38387,11259,33.53,User_11259,2020-01-04
141519,11260,348.25,User_11260,2020-01-05
157480,11260,79.67,User_11260,2020-01-05
4034,11261,103.45,User_11261,2020-01-06
109179,11261,356.83,User_11261,2020-01-06
116072,11261,494.95,User_11261,2020-01-06
52001,11262,27.12,User_11262,2020-01-07
58824,11262,213.1,User_11262,2020-01-07
75086,11262,14.21,User_11262,2020-01-07
84576,11262,40.56,User_11262,2020-01-07
102807,11262,435.12,User_11262,2020-01-07
118342,11262,259.06,User_11262,2020-01-07
148669,11262,177.57,User_11262,2020-01-07
106099,11263,258.46,User_11263,2020-01-08
133539,11263,59.45,User_11263,2020-01-08
23468,11264,143.4,User_11264,2020-01-09
6369,11265,399.03,User_11265,2020-01-10
59470,11266,71.23,User_11266,2020-01-11
9854,11267,394.37,User_11267,2020-01-12
31833,11267,295.91,User_11267,2020-01-12
116839,11267,242.13,User_11267,2020-01-12
24631,11268,296.96,User_11268,2020-01-13
72865,11268,211.92,User_11268,2020-01-13
101956,11268,357.99,User_11268,2020-01-13
128233,11268,398.82,User_11268,2020-01-13
138104,11271,397.41,User_11271,2020-01-16
151874,11271,451.1,User_11271,2020-01-16
165919,11271,432.95,User_11271,2020-01-16
20635,11272,50.77,User_11272,2020-01-17
112306,11272,234.98,User_11272,2020-01-17
146822,11272,144.2,User_11272,2020-01-17
41280,11273,58.25,User_11273,2020-01-18
48824,11273,308.3,User_11273,2020-01-18
89891,11273,88.3,User_11273,2020-01-18
95370,11273,185.52,User_11273,2020-01-18
7109,11274,433.61,User_11274,2020-01-19
110735,11275,306.29,User_11275,2020-01-20
194615,11275,52.92,User_11275,2020-01-20
118971,11277,19.6,User_11277,2020-01-22
189093,11278,494.72,User_11278,2020-01-23
13567,11279,493.71,User_11279,2020-01-24
148482,11279,24.26,User_11279,2020-01-24
156343,11279,376.49,User_11279,2020-01-24
3901,11280,499.25,User_11280,2020-01-25
96555,11280,408.58,User_11280,2020-01-25
135492,11280,426.13,User_11280,2020-01-25
147924,11280,203.1,User_11280,2020-01-25
14740,11281,179.59,User_11281,2020-01-26
38159,11281,468.83,User_11281,2020-01-26
187176,11281,156.24,User_11281,2020-01-26
10273,11282,331.53,User_11282,2020-01-27
83385,11282,306.82,User_11282,2020-01-27
109124,11282,20.58,User_11282,2020-01-27
149707,11282,460.1,User_11282,2020-01-27
85554,11283,497.07,User_11283,2020-01-28
106973,11283,15.8,User_11283,2020-01-28
19718,11284,477.82,User_11284,2020-01-01
45018,11285,469.53,User_11285,2020-01-02
54858,11285,280.91,User_11285,2020-01-02
73057,11286,143.82,User_11286,2020-01-03
33317,11287,60.87,User_11287,2020-01-04
65584,11287,290.95,User_11287,2020-01-04
71278,11288,294.49,User_11288,2020-01-05
181481,11288,56.07,User_11288,2020-01-05
1048,11289,474.43,User_11289,2020-01-06
27638,11290,83.85,User_11290,2020-01-07
53503,11291,205.9,User_11291,2020-01-08
121820,11291,165.59,User_11291,2020-01-08
130793,11292,338.89,User_11292,2020-01-09
182700,11292,496.34,User_11292,2020-01-09
13143,11294,33.14,User_11294,2020-01-11
136709,11294,423.66,User_11294,2020-01-11
140583,11294,206.57,User_11294,2020-01-11
91427,11296,138.21,User_11296,2020-01-13
113241,11296,420.22,User_11296,2020-01-13
160306,11296,160.79,User_11296,2020-01-13
151378,11297,285.02,User_11297,2020-01-14
173489,11297,463.07,User_11297,2020-01-14
194004,11297,27.09,User_11297,2020-01-14
177551,11298,487.29,User_11298,2020-01-15
27271,11299,292.95,User_11299,2020-01-16
197550,11299,173.82,User_11299,2020-01-16
16006,11300,193.26,User_11300,2020-01-17
3254,11305,360.99,User_11305,2020-01-22
97325,11305,464.91,User_11305,2020-01-22
96518,11306,98.74,User_11306,2020-01-23
139672,11306,86.74,User_11306,2020-01-23
93617,11309,392.52,User_11309,2020-01-26
169794,11309,240.14,User_11309,2020-01-26
162546,11310,72.84,User_11310,2020-01-27
171106,11310,407.64,User_11310,2020-01-27
32841,11312,269.02,User_11312,2020-01-01
83419,11312,190.8,User_11312,2020-01-01
64613,11313,424.67,User_11313,2020-01-02
180331,11313,350.77,User_11313,2020-01-02
15801,11315,293.83,User_11315,2020-01-04
41792,11315,166.09,User_11315,2020-01-04
43705,11315,433.31,User_11315,2020-01-04
71896,11316,222.49,User_11316,2020-01-05
106379,11316,488.26,User_11316,2020-01-05
140660,11316,312.5,User_11316,2020-01-05
100499,11317,408.51,User_11317,2020-01-06
69276,11318,88.31,User_11318,2020-01-07
165482,11318,131.94,User_11318,2020-01-07
60559,11319,313.08,User_11319,2020-01-08
73015,11320,141.28,User_11320,2020-01-09
137418,11320,255.83,User_11320,2020-01-09
118939,11321,181.91,User_11321,2020-01-10
39599,11322,227.98,User_11322,2020-01-11
126111,11322,36.31,User_11322,2020-01-11
966,11323,420.84,User_11323,2020-01-12
115154,11323,427.32,User_11323,2020-01-12
133336,11323,264.15,User_11323,2020-01-12
196864,11323,336.5,User_11323,2020-01-12
12931,11324,350.81,User_11324,2020-01-13
12991,11324,385.45,User_11324,2020-01-13
172042,11324,373.19,User_11324,2020-01-13
192022,11324,249.53,User_11324,2020-01-13
125974,11326,301.92,User_11326,2020-01-15
95121,11327,414.61,User_11327,2020-01-16
121622,11327,248.89,User_11327,2020-01-16
187452,11327,435.49,User_11327,2020-01-16
5664,11328,231.57,User_11328,2020-01-17
30848,11328,493.01,User_11328,2020-01-17
123763,11328,198.72,User_11328,2020-01-17
162939,11328,35.2,User_11328,2020-01-17
8858,11329,112.84,User_11329,2020-01-18
125207,11330,422.42,User_11330,2020-01-19
184055,11330,386.71,User_11330,2020-01-19
